,created_at,hours,full_text
134,2021-01-25 16:57:02+00:00,16.950555555555553,"Listening to them, you’d really think some Conservatives interpret the right to free speech as “I have the right to be liked, accepted, and popular no matter what I say, who I endanger, or how much I lie”"
135,2021-01-25 16:52:16+00:00,16.871111111111112,"You were given prime space to say this in a billionaire-run rag that specifically amplifies right-wing views, part of a entire subsidized industry of right-wing outlets.

You’re not “muzzled,” Hawley. You’re just deeply unpopular, and aided insurrection.

And you need to resign. https://t.co/VjNucSfhrT"
136,2021-01-25 00:06:50+00:00,0.1138888888888889,RT @BetoORourke: Don’t let him off the hook. Don’t let him make this about “Hollywood” — this is about Ted Cruz aiding and abetting an insu…
137,2021-01-25 00:06:08+00:00,0.10222222222222223,"RT @AyannaPressley: Let's be clear: banking policy is a racial justice issue and no one knows that better than @mehrsabaradaran. 

From str…"
138,2021-01-25 00:02:48+00:00,0.04666666666666667,"RT @RepJayapal: No, no and no.  These people committed crimes and should be charged.

I was peacefully protesting Trump’s horrific policy o…"
139,2021-01-25 00:01:32+00:00,0.025555555555555554,"@GrahamAllen_1 After the guard was allowed back into the Capitol, I sent a team of three to hand deliver snacks at the Capitol since the resting spot was restored. There’s no timestamp on this post, but it’s possible they may have visited while our team was in the Capitol making the delivery."
140,2021-01-23 20:56:26+00:00,20.940555555555555,"RT @BernieSanders: In 1994, Democrats in power lost big because they were not bold.  

In 2010, it happened again. 

If we do not take aggr…"
141,2021-01-23 20:04:32+00:00,20.075555555555557,RT @IlhanMN: The OG and his mittens 🥰
142,2021-01-23 19:45:44+00:00,19.76222222222222,"RT @jaketapper: This is a lie. 

Jan 4

BAIER: Are you trying to say that, as of January 20, that President Trump will be president?

HAWLE…"
143,2021-01-23 19:29:34+00:00,19.49277777777778,"Hawley is Senator of Missouri. His constituents are ALL the people of Missouri - which is the same state that JUST elected sister @CoriBush, the first Black woman to ever represent MO in Congress.

So Hawley really needs to clarify who he considers a constituent &amp; who he doesn’t."
144,2021-01-23 19:26:31+00:00,19.441944444444445,Sen. Hawley is trying to wiggle out of inciting a riot that killed 5 by saying “I was just representing my constituents” - but only those who wish to overturn the election and resurrect the Confederacy. https://t.co/39MdcfRwwc
145,2021-01-23 18:35:59+00:00,18.599722222222223,"Our food produce workers wanted a $1 raise after risking their lives in COVID. They were denied, asked to pay more for healthcare, &amp; told “you’re lucky to even have a job.”

So they went on strike. Community supported them. Now they’re getting a $1.85 raise and $0 out of pocket. https://t.co/CT2evApP1n"
146,2021-01-23 16:57:24+00:00,16.956666666666667,RT @Politicsinsider: AOC says FEMA is preparing to cover $2 billion in COVID-19 funeral costs across the US: 'We finally got it done' https…
147,2021-01-23 16:52:58+00:00,16.88277777777778,"RT @nycDSA: ""Yes, change happens at the ballot box. Yes, change happens in policy. But change happens on the picket-line too, and we can't…"
148,2021-01-23 04:44:15+00:00,4.7375,The Bronx does it better 😉💪🏽 https://t.co/MtPJusowKZ
149,2021-01-23 04:33:25+00:00,4.5569444444444445,RT @CWEBCRUZER: BREAKING: Teamsters Local 202 has reached a tentative agreement with the Hunts Point Produce Market owners following a week…
150,2021-01-23 03:45:01+00:00,3.750277777777778,Let’s go! 💪🏽💪🏽💪🏽 https://t.co/zFAbzalvcR
151,2021-01-23 03:16:46+00:00,3.2794444444444446,"Another night on the picket line with @TeamstersJC16 and you never know who you’re going to meet 🤗

HUGE thank you to @PadmaLakshmi who showed up in solidarity with produce workers and delivered pizza 🍕 to keep the party bumping. Happy to help hand it out! https://t.co/f7FuD7aPyz"
152,2021-01-23 03:11:02+00:00,3.1838888888888888,@HondaWang @sicknerpe @JonahFurman Padma donated them!
153,2021-01-23 00:04:51+00:00,0.08083333333333333,They deleted it. Still gotta let them unionize though 😌 https://t.co/HpbWKSksqy
154,2021-01-23 00:01:54+00:00,0.03166666666666666,"On one hand you have to laugh, and on the other know that the reason they were this brazen is because they thought they were going to succeed."
155,2021-01-22 23:58:53+00:00,23.981388888888887,"“Just wanted to incriminate myself a little”

Well, you did! https://t.co/Y0MbtHwsUr"
156,2021-01-22 23:11:20+00:00,23.18888888888889,Cool meme now you have to let your workers unionize https://t.co/g8ZAGawE2X
157,2021-01-22 23:02:32+00:00,23.042222222222225,@KajiDousa @WhiteHouse @VP @NewSanctuaryNYC @AlOtroLado_Org @RAICESTEXAS I’ll follow up and see if we’ve started a case for him
158,2021-01-22 22:51:33+00:00,22.859166666666667,"RT @kylegriffin1: Sen. Richard Blumenthal to CNN on Hawley and Cruz: ""If the facts warrant it, if the Ethics Commission recommends it, I wo…"
159,2021-01-22 20:04:54+00:00,20.081666666666667,"@AndrewBellBNN Jerky, cookies, goldfish, fruit snacks, chips, etc"
160,2021-01-22 19:56:14+00:00,19.93722222222222,Update Part 2: The snacks have been delivered!
161,2021-01-22 19:41:46+00:00,19.69611111111111,"RT @RitchieTorres: Representative @AOC and I co-led a letter from the NYC Congressional Delegation, demanding federal intervention. The ess…"
162,2021-01-22 19:34:07+00:00,19.56861111111111,@JoannaFantozzi It’s already passed and signed into law - we tucked it into the last COVID bill Trump signed.
163,2021-01-22 19:04:06+00:00,19.06833333333333,"For people asking: yes! We secured COVID funeral cost reimbursements nationwide.

This effort was inspired by my district, but the legislation covers all impacted families in the United States. More details to come as FEMA  finalizes distribution details. https://t.co/yj8qqvxl45"
164,2021-01-22 18:55:41+00:00,18.928055555555556,@WheresMyArk_23 It is country-wide! 💜
165,2021-01-22 18:55:08+00:00,18.91888888888889,"My dad passed away when I was a teen, &amp; I had to arrange his services. The funeral expenses were part of the financial devastation, and I never wanted anyone else to experience that.

There is so much left to do. As we fight on M4A &amp; more, this was a small yet crucial victory. 💜"
166,2021-01-22 18:43:43+00:00,18.72861111111111,"As soon as the FEMA distribution details are finalized, we’ll share with you all how to get this needed relief.

Our aim is for all COVID losses to be eligible.

Thank you @Elmcor, @SenSchumer, @RepBarbaraLee, and the many other partners in this process to get this done."
167,2021-01-22 18:43:43+00:00,18.72861111111111,"After many months of work, in the tumult of the late Dec COVID package we were finally able to work in FEMA funeral reimbursement for everyone in the country who lost a loved one due to COVID.

Current status: $2 billion has been approved, and FEMA is now setting up the program."
168,2021-01-22 18:43:43+00:00,18.72861111111111,"This effort began with Elmhurst community leaders flagging early the disparate impact of COVID cases compounded w/ the devastating economic impact of funeral expenses.

We got to work right away, and partnered w/ @SenSchumer to prioritize it in relief.
https://t.co/lef6BKPTc3"
169,2021-01-22 18:43:43+00:00,18.72861111111111,"After our BX+Queens district became the most COVID-hit in the country, I spent much of last year working on an issue that was devastating our families: funeral costs.

We finally got it done.

People will soon be able to get COVID funeral costs reimbursed.
https://t.co/KeYsVbr8js"
170,2021-01-22 15:45:23+00:00,15.756388888888889,"RT @AP: BREAKING: House Speaker Nancy Pelosi plans to send the article of impeachment against Donald Trump to the Senate on Monday, launchi…"
171,2021-01-22 15:44:39+00:00,15.744166666666667,"myself, @IlhanMN, &amp; @RashidaTlaib*"
172,2021-01-22 15:12:09+00:00,15.202499999999999,"GOP lawmakers campaigned with images of them cocking guns next to photos of myself, 

Now they are trying to violate DC law and House rules to sneak guns onto the House floor two weeks after a white supremacist insurrection that killed 5 people.

Why? https://t.co/p63iTKYtvy"
173,2021-01-22 05:44:06+00:00,5.735,"RT @MondaireJones: Kevin, American troops are in the Capitol because you, along with 138 other members of your caucus, helped to incite the…"
174,2021-01-22 03:55:28+00:00,3.924444444444444,"RT @CuomoPrimeTime: ""Let's bring up a vote to expel Ted Cruz and Josh Hawley from the Senate,"" says Rep. @AOC.

""We should be actually brin…"
175,2021-01-22 03:44:56+00:00,3.748888888888889,@KristinMinkDC Hope you and baby are doing well! 💞
176,2021-01-22 03:42:26+00:00,3.707222222222222,"Update: looks like they’re letting them back into the Capitol. The offer on snacks, etc still stands!"
177,2021-01-22 03:38:21+00:00,3.6391666666666667,"Rep. Malliotakis deliberately amplified a known lie and tried to overturn our election on it, which incited an insurrection of white supremacists that killed 5 people.

Her district is 30-40% people of color. How safe do you think they feel under her leadership? This is shameful. https://t.co/1E5QxrcPdL"
178,2021-01-22 03:13:31+00:00,3.225277777777778,"Top winter picket line accessories:
📢 Bullhorn
🧤 Gloves
♨️ Handwarmers
🤝 Solidarity

Shout out @TeenVogue for covering these important issues with the depth that they deserve.

Let’s get these produce workers the buck they’re asking for. 💪🏽 https://t.co/uz6lMSQuPE"
179,2021-01-22 03:06:09+00:00,3.1025,"Yeah this is not okay.

My office is free this week to any service members who’d like to use it for a break or take nap on the couch. We’ll stock up on snacks for you all too.

(We’re in the middle of moving offices and it’s a bit messy so don’t judge, but make yourself at home!) https://t.co/JyEvC4kg6o"
180,2021-01-22 02:32:34+00:00,2.542777777777778,"RT @vplus: LIVE SHORTLY ON CNN WITH @ChrisCuomo:

REP. @AOC"
181,2021-01-21 23:34:26+00:00,23.573888888888888,"RT @MSNBC: JUST IN: Washington Post reports that Michael Flynn's brother, Gen. Charles Flynn, was on the Pentagon call with Capitol Police…"
182,2021-01-21 22:42:27+00:00,22.7075,RT @alexnpress: 📢@TeamstersJC16 Local 202 is still on strike and @AOC joined them. @CTULocal1 might have to strike too. Peter Robb is out o…
183,2021-01-21 22:35:29+00:00,22.591388888888886,"RT @organizeworkers: Check out @AOC at the @TeamstersJC16 picket line last night!

We are proud to stand with elected officials who know th…"
184,2021-01-21 19:12:37+00:00,19.210277777777776,"RT @RoKhanna: Starting today, we have a mandate to deliver for people.

$2000 checks. Green New Deal. Medicare for All. Tuition free colleg…"
185,2021-01-21 18:46:11+00:00,18.76972222222222,"RT @brigidbergin: ""When you're standing on this line, you're not just asking for $1, you are asking for transformational change for your li…"
186,2021-01-21 05:57:14+00:00,5.953888888888889,@bendelacreme Love you back! 👑
187,2021-01-21 05:37:19+00:00,5.621944444444445,"Nice tweet Sen. Cruz! Quick question: do you also believe the Geneva Convention was about the views of the citizens of Geneva?

Asking for everyone who believes US Senators should be competent and not undermine our elections to incite insurrection against the United States https://t.co/mMf8iDo72G"
